store,date,year,month,week,is_q4,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,lag1,lag2,lag4,lag8,ma4,ma8,store_mean_to_prev,store_sd_to_prev,sin1,cos1,sin2,cos2,is_holiday_num,inter_holiday_lag1,inter_temp_holiday,inter_cpi_unemp
1,2011-11-25,2011,11,47,TRUE,2033320.66,Holiday,60.14,3.236,218.4676211,7.866,1539483.7,1594938.89,1445249.09,1394561.83,1569225.315,1537317.71875,1522711.015531915,140225.71708639277,-0.5680647467311559,0.8229838658936564,-0.93501624268541494,0.35460488704253534,1,1539483.7,60.14,1718.4663075726
1,2011-12-02,2011,12,48,TRUE,1584083.95,Non-Holiday,48.91,3.172,218.7147333,7.866,2033320.66,1539483.7,1697229.58,1630989.95,1716243.2075,1617162.5725,1528085.8538947369,148902.0669879967,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,0,0,0,1720.4100921378
1,2011-12-09,2011,12,49,TRUE,1799682.38,Non-Holiday,43.93,3.158,218.9618456,7.866,1584083.95,2033320.66,1594938.89,1493525.93,1687956.7999999998,1611299.3225,1528669.1673958332,148233.57658766516,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,0,0,0,1722.3538774895999
1,2011-12-16,2011,12,50,TRUE,1881176.67,Non-Holiday,51.63,3.159,219.1794533,7.866,1799682.38,1584083.95,1539483.7,1502562.78,1739142.6724999999,1649568.87875,1531463.118041237,149986.8555667277,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,0,0,0,1724.0655796578
1,2011-12-23,2011,12,51,TRUE,2270188.99,Non-Holiday,47.96,3.112,219.3577216,7.866,1881176.67,1799682.38,2033320.66,1445249.09,1824565.915,1696895.615,1535031.623673469,153302.72596970727,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,0,0,0,1725.4678381055999
1,2011-12-30,2011,12,52,TRUE,1497462.72,Holiday,44.55,3.129,219.5359898,7.866,2270188.99,1881176.67,1584083.95,1697229.58,1883782.9975,1800013.1025,1542457.4556565655,169317.29599478128,6.432490598706546e-16,1,1.2864981197413093e-15,1,1,2270188.99,44.55,1726.8700957668
1,2012-01-06,2012,1,1,FALSE,1550369.92,Non-Holiday,49.01,3.157,219.7142581,7.348,1497462.72,2270188.99,1799682.38,1594938.89,1862127.69,1775042.2449999999,1542007.5082999999,168528.05720561495,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0,0,0,1614.4603685188
1,2012-01-13,2012,1,2,FALSE,1459601.17,Non-Holiday,48.53,3.261,219.8925263,7.348,1550369.92,1497462.72,1881176.67,1539483.7,1799799.575,1769471.12375,1542090.3044554451,167693.72849121885,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0,0,0,1615.7702832523998
1,2012-01-20,2012,1,3,FALSE,1394393.84,Non-Holiday,54.11,3.268,219.9856893,7.348,1459601.17,1550369.92,2270188.99,2033320.66,1694405.7,1759485.8074999999,1541281.58745098,167067.4863946018,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1616.4548449764
1,2012-01-27,2012,1,4,FALSE,1319325.59,Non-Holiday,54.26,3.29,220.0788523,7.348,1394393.84,1459601.17,1497462.72,1584083.95,1475456.9125,1679619.955,1539855.4928155337,166877.20401261482,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0,0,0,1617.1394067003998
1,2012-02-03,2012,2,5,FALSE,1636339.65,Non-Holiday,56.55,3.36,220.1720153,7.348,1319325.59,1394393.84,1550369.92,1799682.38,1430922.63,1646525.16,1537735.012980769,167461.53216106075,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0,0,0,1617.8239684244
1,2012-02-10,2012,2,6,FALSE,1802477.43,Holiday,48.02,3.409,220.2651783,7.348,1636339.65,1319325.59,1459601.17,1881176.67,1452415.0625,1626107.31875,1538674.1047619046,166937.119899204,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,1,1636339.65,48.02,1618.5085301484
1,2012-02-17,2012,2,7,FALSE,1819870,Non-Holiday,45.32,3.51,220.4257586,7.348,1802477.43,1636339.65,1394393.84,2270188.99,1538134.1275,1616269.91375,1541162.8153773583,168093.52389779306,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.1205366802553229,0,0,0,1619.6884741928
1,2012-02-24,2012,2,8,FALSE,1539387.83,Non-Holiday,57.25,3.555,220.636902,7.348,1819870,1802477.43,1319325.59,1497462.72,1644503.1675,1559980.04,1543767.5554205605,169441.8437240373,0.8229838658936564,0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1621.2399558959999
1,2012-03-02,2012,3,9,FALSE,1688420.76,Non-Holiday,60.96,3.63,220.8480454,7.348,1539387.83,1819870,1636339.65,1550369.92,1699518.7275,1565220.67875,1543727.0024074074,168656.08809810184,0.8854560256532099,0.4647231720437686,0.8229838658936566,-0.5680647467311556,0,0,0,1622.7914375992
1,2012-03-09,2012,3,10,FALSE,1675431.16,Non-Holiday,58.76,3.669,221.0591887,7.348,1688420.76,1539387.83,1802477.43,1459601.17,1712539.005,1582477.03375,1545054.4680733944,168446.5129265888,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,0,0,0,1624.3429185676
1,2012-03-16,2012,3,11,FALSE,1677472.78,Non-Holiday,64.74,3.734,221.2118132,7.348,1675431.16,1688420.76,1819870,1394393.84,1680777.4375,1609455.7825,1546239.7107272726,168135.07489105625,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,0,0,0,1625.4644033936
1,2012-03-23,2012,3,12,FALSE,1511068.07,Non-Holiday,65.93,3.787,221.2864126,7.348,1677472.78,1675431.16,1539387.83,1319325.59,1645178.1325,1644840.65,1547421.9906306304,167834.68215276842,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,0,0,0,1626.0125597848
1,2012-03-30,2012,3,13,FALSE,1649604.63,Non-Holiday,67.61,3.845,221.3610119,7.348,1511068.07,1677472.78,1688420.76,1636339.65,1638098.1925,1668808.46,1547097.402053571,167118.73309856304,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,1626.5607154411998
1,2012-04-06,2012,4,14,FALSE,1899676.88,Non-Holiday,70.43,3.891,221.4356112,7.143,1649604.63,1511068.07,1675431.16,1802477.43,1628394.16,1670466.5825,1548004.5456637165,166654.37419898194,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,1581.7145708016
1,2012-04-13,2012,4,15,FALSE,1621031.7,Non-Holiday,69.07,3.891,221.5102105,7.143,1899676.88,1649604.63,1677472.78,1819870,1684455.5899999999,1682616.51375,1551089.390701754,169131.280520641,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,1582.2474336015
1,2012-04-20,2012,4,16,FALSE,1521577.87,Non-Holiday,66.76,3.877,221.5640737,7.143,1621031.7,1899676.88,1511068.07,1539387.83,1670345.3199999998,1657761.72625,1551697.5846956517,168519.48291184026,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,1582.6321784391
1,2012-04-27,2012,4,17,FALSE,1468928.37,Non-Holiday,67.23,3.814,221.6179368,7.143,1521577.87,1621031.7,1649604.63,1688420.76,1672972.77,1655535.48125,1551437.9319827582,167814.6357938472,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0,0,0,1583.0169225624
1,2012-05-04,2012,5,18,FALSE,1684519.99,Non-Holiday,75.55,3.749,221.6718,7.143,1468928.37,1521577.87,1899676.88,1675431.16,1627803.705,1628098.9325,1550732.7220512817,167268.47429566112,0.8229838658936566,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0,0,0,1583.4016674
1,2012-05-11,2012,5,19,FALSE,1611096.05,Non-Holiday,73.77,3.688,221.7256632,7.143,1684519.99,1468928.37,1621031.7,1677472.78,1574014.4825,1629235.03625,1551866.5124576269,167009.08881307283,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0,0,0,1583.7864122376
1,2012-05-18,2012,5,20,FALSE,1595901.87,Non-Holiday,70.33,3.63,221.742674,7.143,1611096.05,1684519.99,1521577.87,1511068.07,1571530.57,1620937.945,1552364.2396638654,166393.75382218848,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0,0,0,1583.907920382
1,2012-05-25,2012,5,21,FALSE,1555444.55,Non-Holiday,77.22,3.561,221.744944,7.143,1595901.87,1611096.05,1468928.37,1649604.63,1590111.57,1631542.17,1552727.0532499999,165746.2570021114,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0,0,0,1583.924134992
1,2012-06-01,2012,6,22,FALSE,1624477.58,Non-Holiday,77.95,3.501,221.7472139,7.143,1555444.55,1595901.87,1684519.99,1899676.88,1611740.615,1619772.1600000001,1552749.5119008264,165060.1174974869,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0,0,0,1583.9403488876999
1,2012-06-08,2012,6,23,FALSE,1697230.96,Non-Holiday,78.3,3.452,221.7494839,7.143,1624477.58,1555444.55,1611096.05,1621031.7,1596730.0125000002,1585372.2475,1553337.446885246,164509.42155726659,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711009,0,0,0,1583.9565634977
1,2012-06-15,2012,6,24,FALSE,1630607,Non-Holiday,79.35,3.393,221.7626421,7.143,1697230.96,1624477.58,1595901.87,1521577.87,1618263.74,1594897.155,1554507.3128455286,164348.07599618248,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,0,0,0,1584.0505525203
1,2012-06-22,2012,6,25,FALSE,1527845.81,Non-Holiday,78.39,3.346,221.8030211,7.143,1630607,1697230.96,1555444.55,1468928.37,1626940.0225,1608525.7962500001,1555121.0200000003,163825.49084194886,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0,0,0,1584.3389797173
1,2012-06-29,2012,6,26,FALSE,1540421.49,Non-Holiday,84.88,3.286,221.8434,7.143,1527845.81,1630607,1624477.58,1684519.99,1620040.3375,1615890.47625,1554902.81832,163186.96333555772,-3.216245299353273e-16,-1,6.432490598706546e-16,1,0,0,0,1584.6274062
1,2012-07-06,2012,7,27,FALSE,1769854.16,Non-Holiday,81.57,3.227,221.8837789,6.908,1540421.49,1527845.81,1697230.96,1611096.05,1599026.315,1597878.16375,1554787.8871428573,162543.18522254936,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,0,0,0,1532.7731446412001
1,2012-07-13,2012,7,28,FALSE,1527014.04,Non-Holiday,77.12,3.256,221.9241579,6.908,1769854.16,1540421.49,1630607,1595901.87,1617182.115,1617722.9275,1556481.322362205,163014.0680555007,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,0,0,0,1533.0520827732003
1,2012-07-20,2012,7,29,FALSE,1497954.76,Non-Holiday,80.42,3.311,221.9327267,6.908,1527014.04,1769854.16,1527845.81,1555444.55,1591283.875,1609111.94875,1556251.1092187501,162396.77028189093,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1533.1112760436
1,2012-07-27,2012,7,30,FALSE,1439123.71,Non-Holiday,82.66,3.407,221.9412954,6.908,1497954.76,1527014.04,1540421.49,1624477.58,1583811.1125,1601925.725,1555799.1995348837,161846.87775868393,-0.46472317204376806,-0.8854560256532101,0.8229838658936557,0.5680647467311567,0,0,0,1533.1704686232001
1,2012-08-03,2012,8,31,FALSE,1631135.79,Non-Holiday,86.11,3.417,221.9498642,6.908,1439123.71,1497954.76,1769854.16,1697230.96,1558486.6675,1578756.49125,1554901.6957692308,161545.1254069511,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.35460488704253607,0,0,0,1533.2296618936002
1,2012-08-10,2012,8,32,FALSE,1592409.97,Non-Holiday,85.05,3.494,221.9584329,6.908,1631135.79,1439123.71,1527014.04,1630607,1523807.075,1570494.595,1555483.6354198474,161064.08695659658,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,0,0,0,1533.2888544732
1,2012-08-17,2012,8,33,FALSE,1597868.05,Non-Holiday,84.85,3.571,222.0384109,6.908,1592409.97,1631135.79,1497954.76,1527845.81,1540156.0575,1565719.96625,1555763.3803787879,160484.778808776,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,0,0,0,1533.8413424972
1,2012-08-24,2012,8,34,FALSE,1494122.38,Non-Holiday,77.66,3.62,222.1719457,6.908,1597868.05,1592409.97,1439123.71,1540421.49,1565134.38,1574472.74625,1556079.9568421054,159921.68083450902,-0.8229838658936564,-0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1534.7638008956
1,2012-08-31,2012,8,35,FALSE,1582083.4,Non-Holiday,80.49,3.638,222.3054805,6.908,1494122.38,1597868.05,1631135.79,1769854.16,1578884.0474999999,1568685.3575,1555617.5868656717,159413.04760662603,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0,0,0,1535.686259294
1,2012-09-07,2012,9,36,FALSE,1661767.33,Holiday,83.96,3.73,222.4390153,6.908,1582083.4,1494122.38,1592409.97,1527014.04,1566620.95,1545214.0125,1555813.629925926,158837.74383418285,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,1,1582083.4,83.96,1536.6087176924
1,2012-09-14,2012,9,37,FALSE,1517428.87,Non-Holiday,74.97,3.717,222.5820193,6.908,1661767.33,1582083.4,1597868.05,1497954.76,1583960.29,1562058.17375,1556592.7012500002,158511.37781636274,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0,0,0,1537.5965893244002
1,2012-09-21,2012,9,38,FALSE,1506126.06,Non-Holiday,69.87,3.721,222.7818386,6.908,1517428.87,1661767.33,1494122.38,1439123.71,1563850.495,1564492.4375,1556306.8338686135,157966.9915636118,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,1538.9769410488
1,2012-09-28,2012,9,39,FALSE,1437059.26,Non-Holiday,76.08,3.666,222.9816579,6.908,1506126.06,1517428.87,1582083.4,1631135.79,1566851.415,1572867.73125,1555943.205072464,157451.1428922142,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,1540.3572927732
1,2012-10-05,2012,10,40,TRUE,1670785.97,Non-Holiday,68.55,3.617,223.1814772,6.573,1437059.26,1506126.06,1661767.33,1592409.97,1530595.3800000001,1548608.165,1555087.9248920865,157205.14765051217,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,1466.9718496356
1,2012-10-12,2012,10,41,TRUE,1573072.81,Non-Holiday,62.99,3.601,223.3812965,6.573,1670785.97,1437059.26,1517428.87,1597868.05,1532850.04,1558405.165,1555914.3395000002,156945.4215264023,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,1468.2852618945
1,2012-10-19,2012,10,42,TRUE,1508068.77,Non-Holiday,67.97,3.594,223.4257233,6.573,1573072.81,1670785.97,1506126.06,1494122.38,1546761.025,1555305.76,1556036.0307801422,156394.51552135914,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,1468.5772792509
1,2012-10-26,2012,10,43,TRUE,1493659.74,Non-Holiday,69.16,3.506,223.4442513,6.573,1508068.77,1573072.81,1437059.26,1582083.4,1547246.7025000001,1557049.05875,1555698.2331690143,155894.46880322267,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,1468.6990637949
2,2010-04-02,2010,4,13,FALSE,2066187.72,Non-Holiday,63.27,2.719,210.4798874,8.2,1750197.81,1946070.88,1991013.13,2136989.46,1919441.4,1992764.17125,1992764.17125,130626.5915969218,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,1725.9350766799998
2,2010-04-09,2010,4,14,FALSE,1954689.21,Non-Holiday,65.41,2.77,210.2831653,8.2,2066187.72,1750197.81,1990483.78,2137809.5,1938235.0474999999,1983913.9537499999,2000922.3433333333,125298.96116586374,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,1724.3219554599998
2,2010-04-16,2010,4,15,FALSE,1874957.94,Non-Holiday,68.07,2.808,210.1495463,8.2,1954689.21,2066187.72,1946070.88,2124451.54,1929286.405,1961023.9175,1996299.03,119675.48595231748,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,1723.2262796599998
2,2010-04-23,2010,4,16,FALSE,1821990.93,Non-Holiday,65.11,2.795,210.1000648,8.2,1874957.94,1954689.21,1750197.81,1865097.27,1911508.17,1929837.2175,1985268.021818182,119319.03945649785,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,1722.82053136
2,2010-04-30,2010,4,17,FALSE,1802450.29,Non-Holiday,66.98,2.78,210.0505833,8.2,1821990.93,1874957.94,2066187.72,1991013.13,1929456.45,1924448.925,1971661.5975000001,122829.54186762302,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0,0,0,1722.4147830599998
2,2010-05-07,2010,5,18,FALSE,2042581.71,Non-Holiday,71.28,2.835,210.0011018,8.2,1802450.29,1821990.93,1954689.21,1990483.78,1863522.0925,1900878.57,1958645.3430769232,126331.40952428489,0.8229838658936566,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0,0,0,1722.0090347599998
2,2010-05-14,2010,5,19,FALSE,1880752.36,Non-Holiday,73.31,2.854,209.9984585,8.2,2042581.71,1802450.29,1874957.94,1946070.88,1885495.2175,1907390.81125,1964640.797857143,123640.37783052193,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0,0,0,1721.9873596999998
2,2010-05-21,2010,5,20,FALSE,1896937.1,Non-Holiday,74.83,2.826,210.2768443,8.2,1880752.36,2042581.71,1821990.93,1750197.81,1886943.8225,1899225.99625,1959048.2353333335,121267.01147836556,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0,0,0,1724.2701232599998
2,2010-05-28,2010,5,21,FALSE,1957113.89,Non-Holiday,81.13,2.759,210.5552301,8.2,1896937.1,1880752.36,1802450.29,2066187.72,1905680.365,1917568.4075,1955166.2893750002,118374.93457100596,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0,0,0,1726.5528868199997
2,2010-06-04,2010,6,22,FALSE,2102539.93,Non-Holiday,81.81,2.705,210.833616,8.2,1957113.89,1896937.1,2042581.71,1954689.21,1944346.2650000001,1903934.17875,1955280.8541176473,114841.46929235558,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0,0,0,1728.8356511999998
2,2010-06-11,2010,6,23,FALSE,2025538.76,Non-Holiday,83.4,2.668,211.1120018,8.2,2102539.93,1957113.89,1880752.36,1874957.94,1959335.82,1922415.51875,1963461.9138888891,116591.89801871922,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711009,0,0,0,1731.11841476
2,2010-06-18,2010,6,24,FALSE,2001636.96,Non-Holiday,85.81,2.637,211.1096543,8.2,2025538.76,2102539.93,1896937.1,1821990.93,1995532.42,1941238.12125,1966729.1163157895,114325.66353365139,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,0,0,0,1731.0991652599998
2,2010-06-25,2010,6,25,FALSE,1939927.09,Non-Holiday,86.26,2.653,210.9950134,8.2,2001636.96,2025538.76,1957113.89,1802450.29,2021707.385,1963693.875,1968474.5085,111690.29035214645,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0,0,0,1730.15910988
2,2010-07-02,2010,7,26,FALSE,2003940.64,Non-Holiday,82.74,2.669,210.8803726,8.099,1939927.09,2001636.96,2102539.93,2042581.71,2017410.685,1980878.475,1967115.1076190479,109167.97168890887,-3.216245299353273e-16,-1,6.432490598706546e-16,1,0,0,0,1707.9201376874
2,2010-07-09,2010,7,27,FALSE,1880902.62,Non-Holiday,82.59,2.642,210.7657317,8.099,2003940.64,1939927.09,2025538.76,1880752.36,1992760.8625,1976048.34125,1968788.9954545458,106933.50629767201,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,0,0,0,1706.9916610383
2,2010-07-16,2010,7,28,FALSE,1845879.79,Non-Holiday,85.32,2.623,210.7577954,8.099,1880902.62,2003940.64,2001636.96,1896937.1,1956601.8275000001,1976067.12375,1964967.8486956523,106107.6633654929,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,0,0,0,1706.9273849446
2,2010-07-23,2010,7,29,FALSE,1781717.71,Non-Holiday,87.66,2.608,210.8921319,8.099,1845879.79,1880902.62,1939927.09,1957113.89,1917662.5350000001,1969684.96,1960005.8462500002,106564.58989304447,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1708.0153762581
2,2010-07-30,2010,7,30,FALSE,1804246.16,Non-Holiday,83.49,2.64,211.0264684,8.099,1781717.71,1845879.79,2003940.64,2102539.93,1878110.19,1947760.4375,1952874.3208,110101.67606429076,-0.46472317204376806,-0.8854560256532101,0.8229838658936557,0.5680647467311567,0,0,0,1709.1033675716
2,2010-08-06,2010,8,31,FALSE,1991909.98,Non-Holiday,89.53,2.627,211.1608049,8.099,1804246.16,1781717.71,1880902.62,2025538.76,1828186.57,1910473.71625,1947157.8530769232,111682.96111744593,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.35460488704253607,0,0,0,1710.1913588851
2,2010-08-13,2010,8,32,FALSE,1895601.05,Non-Holiday,89.05,2.692,211.2951413,8.099,1991909.98,1804246.16,1845879.79,2001636.96,1855938.41,1906270.11875,1948815.3392592592,109920.63731942467,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,0,0,0,1711.2793493887002
2,2010-08-20,2010,8,33,FALSE,1964335.23,Non-Holiday,88.7,2.664,211.2596586,8.099,1895601.05,1991909.98,1781717.71,1939927.09,1868368.725,1893015.63,1946914.8289285712,108390.72542197263,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,0,0,0,1710.9919750014
